id,eval_d,score
97,content,4.0
97,content,2.0
97,content,4.0
97,content,2.0
97,content,2.0
97,content,4.333
97,fluency,0.857
97,fluency,4.286
97,fluency,3.5
97,fluency,3.5
97,fluency,0.75
97,fluency,4.0
97,fluency,4.5
97,fluency,3.5
97,fluency,2.5
97,fluency,4.5
97,fluency,4.5
98,style,4.0
98,style,0.857
98,style,4.0
98,style,4.5
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.5
98,content,4.5
98,content,4.286
98,content,4.5
98,content,4.5
98,content,3.0
98,content,4.0
98,content,1.0
98,content,4.5
98,content,2.0
98,content,2.0
98,content,4.0
98,fluency,0.143
98,fluency,2.0
98,fluency,5.0
98,fluency,1.0
98,fluency,0.125
98,fluency,1.0
98,fluency,2.5
98,fluency,1.0
98,fluency,1.0
98,fluency,1.5
98,fluency,3.5
99,style,4.5
99,style,0.857
99,style,4.0
99,style,4.5
99,style,4.5
99,style,4.0
99,style,4.0
99,style,4.0
99,style,4.5
99,style,4.0
99,style,4.5
99,content,4.5
99,content,4.333
99,content,4.5
99,content,4.5
99,content,4.5
99,content,4.0
99,content,4.5
99,content,4.0
99,content,2.0
99,content,2.0
99,content,4.333
99,fluency,0.5
99,fluency,4.286
99,fluency,-1.0
99,fluency,4.5
99,fluency,0.9
99,fluency,-1.0
99,fluency,4.5
99,fluency,4.5
99,fluency,-1.0
99,fluency,4.5
99,fluency,4.0
