id,eval_d,score
97,fluency,0.625
97,fluency,4.0
97,fluency,4.5
97,fluency,3.0
97,fluency,1.0
97,fluency,4.5
97,fluency,4.0
98,style,4.0
98,style,0.333
98,style,4.5
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,style,4.0
98,content,4.0
98,content,4.5
98,content,5.0
98,content,4.5
98,content,4.0
98,content,4.0
98,content,2.0
98,content,2.0
98,content,2.0
98,content,2.0
98,content,4.5
98,fluency,0.857
98,fluency,4.5
98,fluency,4.0
98,fluency,5.0
98,fluency,1.0
98,fluency,4.0
98,fluency,4.0
98,fluency,4.0
98,fluency,4.0
98,fluency,4.5
98,fluency,5.0
99,style,4.0
99,style,0.143
99,style,4.5
99,style,4.0
99,style,4.5
99,style,4.0
99,style,4.5
99,style,4.0
99,style,4.0
99,style,4.5
99,style,4.0
99,content,4.0
99,content,4.5
99,content,4.0
99,content,4.5
99,content,5.0
99,content,4.0
99,content,4.0
99,content,4.0
99,content,3.0
99,content,2.0
99,content,4.5
99,fluency,0.857
99,fluency,4.5
99,fluency,4.5
99,fluency,4.5
99,fluency,0.8
99,fluency,4.0
99,fluency,4.5
99,fluency,4.0
99,fluency,4.0
99,fluency,4.5
99,fluency,4.5
